ID	edgeR_logFC	limma_logFC	NOISeq_log2FC_SigInv	DESeq2_log2FoldChange
XM_027370856.1	3.49325318687998	3.59294230470406	3.47961459484925	3.52243628428536
XM_027370857.1	1.36182012812523	1.76682213584669	1.36317490057825	1.36587932372439
XM_027370859.1	1.3976318668116	1.76034264235033	1.39936990201455	1.41377624707706
XM_027370868.1	-2.36831986213217	-2.25204482441514	-2.39093010720455	-2.35906246239179
XM_027370874.1	12.0366444966671	8.19022793926427	8.29072623166245	9.86406313248968
XM_027370875.1	2.20844733434033	2.43300537188008	2.19670599133731	2.24599165355722
XM_027370877.1	-2.33056460028563	-2.27899246684374	-2.35989383785498	-2.32103420270261
XM_027370881.1	5.83080421572602	5.56909076238003	5.74328505798937	5.80495422151848
XM_027370889.1	3.4820007963597	3.7506310912152	3.43656169787966	3.45179938850087
XM_027370901.1	7.38079018158013	7.10076047474342	6.93185802435908	7.46143734089776
XM_027370902.1	11.7809475003808	7.61683233079584	7.96902829521365	9.5374403241893
XM_027370903.1	5.84208439926156	6.65641500102879	5.79738965638728	5.89463369527374
XM_027370916.1	2.35070874651384	2.39435124558188	2.32467918827361	2.36433370437682
XM_027370919.1	2.6855163228647	2.68939818006599	2.66449228279168	2.71750140370044
XM_027370921.1	4.29718630623505	2.85756682671844	4.21440059877184	4.24608674367474
XM_027370922.1	-8.20208016870896	-10.1414067148636	-8.29642898430969	-8.32141519630169
XM_027370929.1	-6.81563308167834	-7.3689417917739	-6.97247515326875	-6.90998220815344
XM_027370930.1	-4.37634277224535	-6.09262675427628	-4.51101532391626	-4.50543157120667
XM_027370931.1	-8.27931100961813	-10.3004431583977	-8.38418478130209	-8.37704349722373
XM_027370936.1	-13.825661883818	-14.0336883766833	-13.8662636866918	-13.8908793813652
XM_027370937.1	8.00136483069208	8.75203393379079	7.83437335045141	8.0431064895261
XM_027370938.1	2.52964942637808	3.52348803157002	2.30505122065408	2.55154574585632
XM_027370939.1	6.58192194769478	8.19610231606022	6.42858074034078	6.66182028736708
XM_027370942.1	-2.90375985867514	-4.17461204224686	-3.01243236426954	-3.01683972453244
XM_027370962.1	-12.8463513630745	-13.1043281918711	-12.9783096492933	-12.8670981327391
XM_027370973.1	2.34017406801059	3.10293853094091	2.31142712905093	2.2861159642816
XM_027370974.1	2.4089592573762	3.34871420595268	2.32573023113408	2.354691239016
XM_027370976.1	6.57253768717223	8.13137277318089	6.6533007029934	6.72317441908007
XM_027370978.1	6.14419895165605	5.34175536194789	5.89749933033671	6.24413067118979
XM_027370979.1	7.33664663050121	5.92566735000145	6.98957242687363	7.47605184562317
XM_027370990.1	-3.8704110373118	-3.96449096842938	-3.91216092170501	-3.8794529899199
XM_027370998.1	1.31361555728048	1.91747111287003	1.30138068902409	1.34007809912682
XM_027371000.1	-1.89051081352512	-2.29242233684762	-1.92342538403229	-1.92439493530162
XM_027371023.1	6.81097451442746	5.66028279318783	5.66754260349171	6.89916956631009
XM_027371026.1	3.57239267262132	3.60541649539555	3.5605038379221	3.62496228057229
XM_027371027.1	4.30582685821163	4.15367007363851	4.30176564825368	4.35166511463058
XM_027371028.1	3.72817057201369	3.60465036182659	3.68189515071678	3.76305599731562
XM_027371035.1	-2.36338705968479	-2.19270416809351	-2.44670172578105	-2.39585855808166
XM_027371044.1	10.5859423202171	6.64844894576676	6.78131831861396	8.35090995763636
XM_027371050.1	-1.89859052373918	-1.98013602159064	-1.95130787386984	-1.91921080534924
XM_027371052.1	1.94980690822959	2.20326956976331	1.92446848105582	1.94661712512053
XM_027371063.1	2.71452482857356	2.71604549896565	2.72096351522543	2.79219939092166
XM_027371064.1	2.60929895037498	2.58351617934581	2.60431476130604	2.6379691159499
XM_027371090.1	-2.32232311665363	-2.33602414688671	-2.37348926719264	-2.35131965248384
XM_027371091.1	-2.01965810614934	-2.02231951622787	-2.06556894810763	-2.04543789364813
XM_027371098.1	1.56869685992829	0.909121464323946	1.56744557712541	1.6027235723326
XM_027371106.1	3.09129284091434	3.16686766349925	3.08047145749291	3.12023636593567
XM_027371117.1	2.43850135580922	2.76874091863945	2.36698670305438	2.50845706019773
XM_027371123.1	1.51042325065377	1.80542714644548	1.36561369523703	1.53259108210319
XM_027371137.1	-4.7208532812396	-3.77899394882989	-4.73059964872282	-4.74494951332357
XM_027371138.1	1.73390270376707	1.53988157951613	1.68419892025689	1.7106551904338
XM_027371148.1	4.11531236717022	4.31757036414813	4.09527356464426	4.14931519741286
XM_027371152.1	-7.04735467706691	-7.16837943271205	-7.01971376598014	-7.00964901255501
XM_027371153.1	2.62432551135064	2.61871145269151	2.59447498503362	2.63383845772599
XM_027371155.1	5.4193536950008	5.4117595574906	5.26615735719272	5.44302552792098
XM_027371157.1	5.93331025806034	6.70822125368721	5.78343155247924	6.00275795216094
XM_027371158.1	1.89850023466952	2.15515000316777	1.87077449114414	1.90031089811156
XM_027371169.1	6.79866259815405	6.89050487228931	6.95757047797192	7.02243300412743
XM_027371176.1	3.10900640360246	3.25361271661516	3.10752214666641	3.12456472057518
XM_027371177.1	3.74195873635097	3.99971770899741	3.69898008363496	3.8102399893721
XM_027371181.1	3.73406925847876	3.46944515361025	3.76270033711578	3.81510915347927
XM_027371182.1	3.25124341447491	2.69473994366905	3.26233960237268	3.31643176807431
XM_027371183.1	3.01439731290981	2.61679802421762	3.02219800415479	3.08016519690168
XM_027371184.1	3.02538047640939	2.64371492998895	3.02366623372139	3.08140678071317
XM_027371186.1	2.2393245319157	2.2314130834363	2.20022621286398	2.24067017536495
XM_027371190.1	-1.6374739587828	-1.48123361736828	-1.63936005088811	-1.61833565600892
XM_027371191.1	-1.89381335071552	-0.553062204148951	-1.87799492466424	-1.87470950006102
XM_027371193.1	-1.53227292422572	-0.918914990545224	-1.56418525504795	-1.5361475932753
XM_027371195.1	-2.94934171357303	-2.97853570271204	-2.95120413804612	-2.92651858448526
XM_027371197.1	-2.98830094905823	-3.04910597825303	-2.9970500028738	-2.97301218753968
XM_027371198.1	-2.91011329042	-2.98634004440601	-2.91705602461836	-2.8897587142455
XM_027371208.1	6.49421701951397	6.28801774935365	6.50402991461726	6.50498740510162
XM_027371209.1	7.09786300944448	7.09455790832427	7.08671856923934	7.10598839140544
XM_027371210.1	6.98310745811536	6.62777271040783	6.97728439749962	6.98939537596387
XM_027371220.1	6.28682866591313	6.1387260741786	6.25615397880603	6.32467791103075
XM_027371222.1	1.88073554104002	1.89002752916872	1.84886466201876	1.88732927837759
XM_027371224.1	6.3155626805715	6.08003310160011	6.18377359413007	6.35223572043006
XM_027371225.1	4.98399108352813	5.23647331686331	4.67496806799536	5.09320476624036
XM_027371227.1	3.94785075052017	3.98466963714525	3.87415755017867	3.98427367814836
XM_027371250.1	6.97837856613438	7.68344339053513	6.79349667287295	7.10550652056355
XM_027371251.1	7.39291687298572	7.74559535977989	7.20753546009488	7.49246578876508
XM_027371252.1	7.04094780058046	7.1361760911936	6.87469870820145	7.12712253748983
XM_027371253.1	11.3739913525728	7.65465955181915	7.59845076159238	9.16786564818135
XM_027371261.1	7.37256561680831	6.60647540722105	7.42683253265621	7.47637529458568
XM_027371268.1	-3.08824150930905	-3.36404485382285	-3.11374943681494	-3.06225246504732
XM_027371269.1	1.84130356015427	2.73753120685946	1.79107304328612	1.8201149941685
XM_027371272.1	-2.27998907388844	-2.08040955192995	-2.27959101300597	-2.26806703634027
XM_027371290.1	-3.19564683532641	-2.64633090286707	-3.22731004909733	-3.22721722301788
XM_027371291.1	-3.07675458530508	-2.41674870710133	-3.09669015013092	-3.0974996453072
XM_027371292.1	-3.26465923080106	-2.89426225786961	-3.29325665953924	-3.29084958156032
XM_027371293.1	-2.86152273884579	-2.32800808281932	-2.88216741858478	-2.87855166017965
XM_027371294.1	-2.70275519169923	-2.50402992370545	-2.76936338298916	-2.71544090739841
XM_027371295.1	-2.69206663532144	-2.46712161075988	-2.75456653534159	-2.69831086133787
XM_027371296.1	-2.70871974524934	-2.48096441667164	-2.77022453857001	-2.71234894478734
XM_027371297.1	-2.81461455697035	-2.59414268853898	-2.87994339677341	-2.82455770575838
XM_027371298.1	-2.7550917137793	-2.56638454033904	-2.81668552122298	-2.76043151652876
XM_027371309.1	-3.59685095657873	-3.8571438962352	-3.62611352754413	-3.60610922476094
XM_027371310.1	-3.35026205439154	-3.87002429385108	-3.40220573415154	-3.38658869044369
XM_027371311.1	-3.59717636594594	-4.02630018093084	-3.66108286531079	-3.64223820139168
XM_027371312.1	-3.47811168718668	-3.88602548598382	-3.51921465444475	-3.49886881568818
XM_027371313.1	-3.5930458689754	-4.04884634205369	-3.63378262658317	-3.61626319367673
XM_027371314.1	-3.47562480902952	-3.97743092656662	-3.52496483588203	-3.50748348147017
XM_027371315.1	-3.88457379405144	-4.44830705694311	-3.91651031518539	-3.90566916552454
XM_027371316.1	-3.4199072712013	-3.77492522284531	-3.4692352896335	-3.45026301056165
XM_027371351.1	1.54691305552667	1.7733437167228	1.49214644387559	1.52294659046541
XM_027371380.1	8.53736142516722	10.3051940952239	8.71986021648392	8.71862744105253
XM_027371385.1	1.73040008534911	1.78383719696565	1.68549139839628	1.72937365983085
XM_027371387.1	2.17993746429849	2.08641992189842	2.19432289753616	2.19072843711677
XM_027371392.1	2.30246404655341	2.93197300122199	2.23695099474931	2.28345197145987
XM_027371395.1	-2.25737327063899	-1.90134305744808	-2.24601330682411	-2.23045456567036
XM_027371408.1	-6.62954809143852	-8.87588872968198	-6.75381616685594	-6.75160313544221
XM_027371423.1	1.6364676657174	1.6575568203758	1.58677207180039	1.6105475544937
XM_027371429.1	-4.39386774310407	-4.37984556621439	-4.46322004998474	-4.43303744698191
XM_027371430.1	-4.38050121215975	-4.37233650360906	-4.44953333760821	-4.41858074484489
XM_027371431.1	-4.15356925657584	-2.87035843207361	-4.27606891770722	-4.21610479443863
XM_027371432.1	-4.10424355161204	-3.13438029447311	-4.22301257598049	-4.1634202213338
XM_027371435.1	-1.84628634377471	-1.75992407400209	-1.89089577663577	-1.8468829395977
XM_027371439.1	1.41939016544365	1.55305181076412	1.41529962501947	1.45427863743656
XM_027371440.1	-2.92376975741336	-4.42895244896438	-3.01017861550835	-3.02644309102987
XM_027371444.1	1.10905602691866	1.59917696050783	1.10820051079302	1.0957645264262
XM_027371445.1	-1.82703385886712	-1.64318624652574	-1.86731350958182	-1.83571797325814
XM_027371446.1	-1.67389541118376	-1.42734619028013	-1.72623482343242	-1.68424419903519
XM_027371447.1	7.99684850930871	8.86518309512869	7.83218893660156	8.12183839555178
XM_027371448.1	7.71917165260386	8.61170048169467	7.60268009073082	7.78316678835667
XM_027371450.1	7.91903522424786	9.04073288553759	7.83440712132307	8.02499717099704
XM_027371455.1	5.87626765714873	5.05285591805903	5.3066034063501	5.9918733964667
XM_027371458.1	3.25629653191834	3.15581410310029	3.28027930899371	3.32204552442078
XM_027371459.1	1.88107670638921	2.79152135428093	1.84550944326256	1.86553069240887
XM_027371462.1	3.30705909961734	2.72070173075876	3.36510464127092	3.40961881232333
XM_027371463.1	3.34683852308271	2.7220091616234	3.41400838609057	3.45427909261053
XM_027371464.1	1.26559902776549	1.90347562717678	1.24973290290518	1.27063255124863
XM_027371469.1	-1.68429565681262	-1.86383102413092	-1.73016394687781	-1.7015955594354
XM_027371472.1	6.79069134131763	9.48690563403742	6.91689620934204	6.93241923148695
XM_027371473.1	5.61755642755249	5.17602037790016	5.39075175391686	5.72770716994263
XM_027371478.1	8.46119832537165	6.83683409563917	7.42309627653478	8.65967582460713
XM_027371481.1	-7.2018357272778	-9.95686909037883	-7.31694995851335	-7.39053446311387
XM_027371482.1	-14.1881014759882	-13.5432151839549	-13.7181417573965	-14.6974216308111
XM_027371486.1	-8.94054749136028	-10.377857791367	-8.95758299850221	-9.08528625926138
XM_027371487.1	-9.9609128308965	-10.8928697701055	-10.0992639151324	-10.0436281854927
XM_027371488.1	-9.32712807878549	-11.5728066229789	-9.44103175141185	-9.40220541115706
XM_027371490.1	-14.3786028161927	-15.8589382616759	-14.4280426453696	-14.4277856697461
XM_027371491.1	-14.3512164964499	-16.6401140572047	-14.4010116294004	-14.4051716816117
XM_027371492.1	-14.7812436040696	-15.1422074766922	-14.8356626411925	-14.8857029011537
XM_027371493.1	-12.6956213253877	-12.7994515060513	-12.8061982364893	-12.7719215970605
XM_027371495.1	-11.3963469455391	-12.1368317679451	-11.5010475961076	-11.5327976168608
XM_027371496.1	-12.3977416179672	-10.7751976340686	-11.0739942497528	-12.5347734026224
XM_027371497.1	-9.71579836908361	-9.61055396964334	-9.86334707376817	-9.91589738464473
XM_027371499.1	-12.7321274970424	-12.3587177209602	-12.7210286336873	-12.9218540113132
XM_027371500.1	-10.2873293377918	-10.166763566251	-10.4235813115932	-10.4234125299431
XM_027371503.1	-12.5335097391198	-11.4204434827251	-12.7274680044335	-12.7083052366701
XM_027371506.1	4.95260655150507	4.67625140378531	4.52647087783333	5.05062393120314
XM_027371513.1	2.5974217088727	2.50281845005704	2.58209888958039	2.63411348824262
XM_027371518.1	8.80513169111847	4.73669170978439	5.06863410232242	6.63894491505733
XM_027371531.1	3.79203994038775	4.13993485819398	3.67050578012792	3.8025228660294
XM_027371533.1	1.68484922290156	1.99246428615142	1.69257602236101	1.7118224370406
XM_027371536.1	1.87272353466068	1.97137398392888	1.83554734176904	1.88131019820536
XM_027371537.1	-12.1141635355822	-11.5943911753352	-11.8945347078792	-12.5687015179565
XM_027371539.1	-12.6552745214656	-11.9549509459793	-12.3282054756593	-13.1727022138454
XM_027371540.1	2.64159050313961	2.67696903514631	2.60089146912351	2.64761674977738
XM_027371550.1	6.21608597543986	7.58543490360129	6.09174230025976	6.32508168264599
XM_027371551.1	-4.47398087817012	-6.23062936807866	-4.60856385898669	-4.6012351885806
XM_027371552.1	-4.46061975711138	-6.10477593065453	-4.59513322535252	-4.58661826730024
XM_027371553.1	-4.37524499854144	-6.00332539462812	-4.50415038171832	-4.49505433465291
XM_027371554.1	-4.42904267115989	-6.06207029658414	-4.56532619253294	-4.5570906737912
XM_027371555.1	-4.31961047376853	-5.77099769835453	-4.45136292408247	-4.44172238890811
XM_027371557.1	-4.29578687473249	-6.06027987885582	-4.43383060640836	-4.42647816677338
XM_027371558.1	-4.88263502308865	-6.92229464451968	-4.93710730789488	-4.95884917638368
XM_027371571.1	1.65214698201682	1.49381454586847	1.63669533621781	1.66970508366553
XM_027371576.1	2.47531528538378	2.45258351231157	2.45046833308487	2.49090398579539
XM_027371577.1	2.77897512779739	2.85175783108188	2.76764920816973	2.8043755791358
XM_027371578.1	2.4335218646053	2.47239813656913	2.41347883526767	2.45392079667906
XM_027371579.1	2.63961373473875	2.65232033605081	2.62167709891214	2.66742605233343
XM_027371581.1	1.50341486148315	2.31806349247306	1.42504208759013	1.46010238376101
XM_027371584.1	1.32846709243003	1.88594545655974	1.32032667605471	1.29508645938658
XM_027371589.1	2.53040427369349	0.78417163147215	2.54774952265264	2.58948050967452
XM_027371598.1	3.91391753272806	4.36366065775511	3.90566438861348	3.91421262957229
XM_027371604.1	5.37020204582885	5.30993613299775	5.46272573480448	5.48677600953576
XM_027371615.1	5.95140720693748	6.36635651186837	5.86781828168293	5.98163340664814
XM_027371624.1	4.55172812461483	5.24234298870819	4.50138824208592	4.53807193383263
XM_027371626.1	-2.34401063244759	-2.33886761752133	-2.37918960950797	-2.35004187688586
XM_027371627.1	-2.64093110055149	-2.64874158208157	-2.68248942367794	-2.65456453428147
XM_027371637.1	-2.96387832051646	-5.50090100693908	-3.09666023086577	-3.1046148170547
XM_027371650.1	2.97808222172983	3.05070458097364	2.98525834849103	3.00571478399705
XM_027371655.1	7.84003763383882	11.947424959032	7.97611025431169	7.96556490637031
XM_027371676.1	-1.56497254128794	-1.91612074532513	-1.55869099005536	-1.49560575256992
XM_027371678.1	1.82608707830324	2.21805199800259	1.81389123734159	1.82954827628454
XM_027371679.1	5.83062296877576	6.6832906618031	6.00296729535068	6.03970648513326
XM_027371682.1	1.78443704397632	1.77353516771222	1.7565740323495	1.800918797067
XM_027371687.1	-4.68820719091469	-9.36090412667674	-4.849954097957	-4.85394803432241
XM_027371688.1	-6.49192175665492	-7.82218222728233	-6.57994594519731	-6.58623753560015
XM_027371690.1	7.51514956700267	10.0047849089719	7.57286284997659	7.60080444692374
XM_027371711.1	4.61823080642737	4.90638730479692	4.47275759088328	4.60069974578975
XM_027371712.1	4.6413827170328	4.65966630591362	4.54846089502901	4.68011380640288
XM_027371713.1	4.40570757538001	4.59890052301163	4.19418406794241	4.43195394354181
XM_027371714.1	3.64835393172593	4.41507853721825	3.47592603019635	3.6848843339829
XM_027371715.1	4.82042513535476	4.73853935925333	4.65981742280858	4.84796077980294
XM_027371717.1	4.58703055527932	4.64690181126251	4.4577664112296	4.61328734837373
XM_027371720.1	4.11988864782609	4.21327487136698	4.13212475610793	4.16828506129419
XM_027371721.1	6.05539713219826	4.98607900613477	4.99249179194569	6.02234544671125
XM_027371722.1	6.04547180945181	4.84401536734089	5.02343318234667	6.01840956989602
XM_027371723.1	4.72868083244748	4.69140693755742	4.36093742384585	4.80317654782575
XM_027371728.1	7.24771053038806	6.27562753659901	5.9400395280797	7.29238776813513
XM_027371736.1	4.31202002404137	4.30040559358268	4.25702397250662	4.4222016635371
XM_027371752.1	1.59121986751657	1.46918964441281	1.50762677310896	1.554286028336
XM_027371767.1	-7.03383222405317	-8.31654000698276	-7.08090283520953	-7.11827635216919
XM_027371768.1	-7.05126187819468	-8.20830983478365	-7.09461634828127	-7.1322026132248
