ID	hemocytes_mean	hemocytes_wssv_mean	theta	prob	log2FC	lminusProb	log2FC_SigInv	hemocytes_1	hemocytes_2	hemocytes_3	hemocytes_wssv_1	hemocytes_wssv_2	hemocytes_wssv_3	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_wssv_1_normalized	hemocytes_wssv_2_normalized	hemocytes_wssv_3_normalized	Expression
XM_027362558.1	1522.40510372366	86.1491808505728	2.40250244178925	0.999999999999999	4.14337141435975	9.99200722162641e-16	-4.14337141435975	784	1259	892	164	129	59	766.29070412299	2326.86248114558	1474.06212590241	117.552310617912	106.865116280155	34.0301156536513	Up_hemocytes_Down_hemocytes_wssv
XM_027362559.1	12506.3786202615	329.952021357098	2.83452650016307	1	5.24426403315659	0	-5.24426403315659	3962	12734	6119	308	629	430	3872.50480833582	23534.7631730801	10111.8678793687	220.768973599494	521.070993335019	248.01609713678	Up_hemocytes_Down_hemocytes_wssv
XM_027362560.1	2715.94370225	125.226965417164	2.38882748750706	1	4.43883641506952	2.22044604925031e-16	-4.43883641506952	1154	2466	1490	112	280	110	1127.93300071165	4557.61944281573	2462.27866322263	80.2796267634524	231.955291150724	63.4459783373159	Up_hemocytes_Down_hemocytes_wssv
XM_027362561.1	4690.53783210597	201.696105160991	2.63529004770665	1	4.53949822599676	0	-4.53949822599676	1946	4267	2592	210	422	182	1902.04299773385	7886.19714618602	4283.37335239803	150.524300181473	349.589760234305	104.974255067195	Up_hemocytes_Down_hemocytes_wssv
XM_027362562.1	164603.823080233	18464.8933013683	3.69933325315532	1	3.15614101298627	1.11022302462516e-16	-3.15614101298627	115295	119956	96470	33762	27426	14693	112690.671851862	221700.647965289	159420.149423549	24200.00677489	22720.0207682134	8474.65236100166	Up_hemocytes_Down_hemocytes_wssv
XM_027362563.1	114226.002778468	13615.6571457374	3.65890056190651	0.999999999999997	3.06855258850284	3.33066907387547e-15	-3.06855258850284	81576	82952	66343	25321	20214	10319	79733.329693287	153310.481760118	109634.196881999	18149.6466899766	16745.515197574	5951.80954966148	Up_hemocytes_Down_hemocytes_wssv
XM_027362564.1	222455.615341407	25136.010960394	4.02380720200365	0.999999999999997	3.14568989630351	2.88657986402541e-15	-3.14568989630351	165111	157614	129913	47914	34828	21173	161381.408735269	291299.525896171	214685.91139278	34343.9110423576	28851.9245721336	12212.1972666908	Up_hemocytes_Down_hemocytes_wssv
XM_027362565.1	102180.332876936	11492.4635643179	4.96164276412471	1	3.15235754342564	0	-3.15235754342564	83921	67321	60570	22120	15732	9691	82025.3599243691	124421.532242416	100094.106464023	15855.2262857818	13032.5737156542	5589.59069151753	Up_hemocytes_Down_hemocytes_wssv
XM_027362566.1	146.588982456554	21.1920049104065	1.66751022976857	0.999999999999998	2.79018468719828	1.66533453693773e-15	-2.79018468719828	121	106	76	33	28	29	118.266805100614	195.907405084537	125.59273718451	23.6538185999458	23.1955291150724	16.7266670162015	Up_hemocytes_Down_hemocytes_wssv
XM_027362567.1	118.920262649881	15.2631379986305	1.13533462631509	0.993998312507482	2.9618710485418	0.00600168749251784	-2.9618710485418	48	114	60	10	32	21	46.9157573952851	210.692869619219	99.1521609351396	7.16782381816539	26.5091761315113	12.1124140462149	Up_hemocytes_Down_hemocytes_wssv
XM_027362725.1	5062.46358204688	1658.90062511512	2.37541618004498	1	1.60961215898568	3.33066907387547e-16	-1.60961215898568	3871	3056	3483	2098	2304	2712	3783.56035160726	5648.04745224853	5755.78294228485	1503.8094370511	1908.66068146881	1564.23175682546	Up_hemocytes_Down_hemocytes_wssv
XM_027362741.1	69.2280895041139	18.3996341925372	0.966449042220178	0.996954568204148	1.91168045046862	0.00304543179585226	-1.91168045046862	72	43	35	39	12	30	70.3736360929276	79.4718718739158	57.8387605454981	27.954512890845	9.94094104931673	17.3034486374498	Up_hemocytes_Down_hemocytes_wssv
XM_027362892.1	185.715127201052	53.7944119752273	0.9814348228347	0.996643488291629	1.78756311080128	0.00335651170837148	-1.78756311080128	197	132	73	72	42	130	192.550087643149	243.960164822253	120.635129137753	51.6083314907908	34.7932936726085	74.9816107622824	Up_hemocytes_Down_hemocytes_wssv
XM_027362923.1	7534.16279491209	1485.49328784877	2.40017083449442	0.999999999999999	2.34250512032967	1.22124532708767e-15	-2.34250512032967	4789	5929	4214	1520	1812	3235	4680.82421179209	10957.8774032662	6963.78676967797	1089.50922036114	1501.08209844683	1865.88854473834	Up_hemocytes_Down_hemocytes_wssv
XM_027363028.1	142.212986904547	35.580615099559	0.975988271820351	0.996898808122631	1.99888986152169	0.00310119187736935	-1.99888986152169	115	128	47	45	37	76	112.402335426204	236.567432554912	77.669192732526	32.2552071817443	30.6512349020599	43.8354032148728	Up_hemocytes_Down_hemocytes_wssv
XM_027363113.1	775.138049747144	3017.26222490522	-1.54872059670522	0.994883851650697	-1.96071490598418	0.00511614834930263	1.96071490598418	650	268	723	2440	5839	4275	635.317548061152	495.313061911848	1194.78353926843	1748.94901163236	4837.0962322467	2465.7414308366	Down_hemocytes_Up_hemocytes_wssv
XM_027363150.1	97.5369417325451	33.6482730669053	0.863999546388761	0.990011878304585	1.53541627425055	0.00998812169541474	-1.53541627425055	117	58	43	54	25	72	114.357158651007	107.194617876445	71.0590486701834	38.7062486180931	20.7102938527432	41.5282767298795	Up_hemocytes_Down_hemocytes_wssv
XM_027363201.1	62.7873416359509	212.713782742943	-0.812780564900815	0.991595733917358	-1.76036787922907	0.00840426608264189	1.76036787922907	45	20	65	172	398	321	43.9835225580798	36.963661336705	107.414841013068	123.286569672445	329.707878135671	185.146900420713	Down_hemocytes_Up_hemocytes_wssv
XM_027363245.1	26.7030749880623	82.9811436382842	-0.966088709580011	0.992357074040968	-1.63577765565202	0.0076429259590316	1.63577765565202	36	10	16	103	116	137	35.1868180464638	18.4818306683525	26.4405762493706	73.8285853271035	96.0957634767284	79.0190821110207	Down_hemocytes_Up_hemocytes_wssv
XM_027363289.1	286.254708381574	890.337946704719	-1.18706640228084	0.993830595661266	-1.63705362244521	0.00616940433873381	1.63705362244521	271	113	233	844	1545	1363	264.87854696088	208.844686552383	385.040891631459	604.964330253159	1279.89616009953	786.153349761469	Down_hemocytes_Up_hemocytes_wssv
XM_027363298.1	755.418783849244	235.987286720702	1.11582973955242	0.994984152980139	1.67856751776539	0.00501584701986069	-1.67856751776539	857	511	293	523	212	273	837.641751828319	944.421547152814	484.193052566598	374.87718569005	175.623291871262	157.461382600793	Up_hemocytes_Down_hemocytes_wssv
XM_027363423.1	100.700656172272	27.6474017525426	0.91573050320779	0.993251238911369	1.8648572737217	0.00674876108863098	-1.8648572737217	85	89	33	38	38	42	83.0799870541506	164.488292948337	54.5336885143268	27.2377305090285	31.4796466561696	24.2248280924297	Up_hemocytes_Down_hemocytes_wssv
XM_027363516.1	507.279559954002	1705.651216847	-1.39225382558493	0.993952956249464	-1.74946972914267	0.00604704375053555	1.74946972914267	578	220	333	1664	3261	2120	564.943911968224	406.600274703755	550.294493190025	1192.72588334272	2701.45073015182	1222.77703704645	Down_hemocytes_Up_hemocytes_wssv
XM_027363523.1	2576.77906860078	671.964582714318	1.31573125363822	0.999305106276184	1.93911174685533	0.000694893723815593	-1.93911174685533	1002	1083	2874	956	1043	809	979.366435626576	2001.58226138258	4749.38850879319	685.243957016611	864.033459536446	466.616331589896	Up_hemocytes_Down_hemocytes_wssv
XM_027363531.1	41.0029042259656	119.84221297867	-0.86318844208479	0.992515070531798	-1.54733816541978	0.00748492946820223	1.54733816541978	57	23	15	126	153	247	55.712461906901	42.5082105372108	24.7880402337849	90.3145801088839	126.746998378788	142.465060448337	Down_hemocytes_Up_hemocytes_wssv
XM_027363589.1	227.29212452118	68.1188222967549	0.974799450358981	0.996936490643075	1.73842229921026	0.00306350935692545	-1.73842229921026	229	162	96	84	119	79	223.827259240006	299.405656827311	158.643457496223	60.2097200725893	98.5809987390575	45.5657480786178	Up_hemocytes_Down_hemocytes_wssv
XM_027363605.1	122.053181723385	367.96470557982	-1.07684863169584	0.995610585335583	-1.5920574882991	0.00438941466441711	1.5920574882991	127	63	76	383	621	546	124.131274775025	116.435533210621	125.59273718451	274.527652235734	514.443699302141	314.922765201586	Down_hemocytes_Up_hemocytes_wssv
XM_027363621.1	81.8630781207427	26.7959319707487	1.0013565142107	0.99554001765019	1.61119892005182	0.00445998234981015	-1.61119892005182	87	52	39	39	25	55	85.0348102789542	96.1055194754331	64.4489046078407	27.954512890845	20.7102938527432	31.7229891686579	Up_hemocytes_Down_hemocytes_wssv
XM_027363627.1	91.7788433101541	24.1627557713652	1.12766102553412	0.993934579464031	1.92537662060457	0.00606542053596903	-1.92537662060457	85	62	47	41	20	46	83.0799870541506	114.587350143786	77.669192732526	29.3880776544781	16.5682350821945	26.531954577423	Up_hemocytes_Down_hemocytes_wssv
XM_027363677.1	120.667106007746	456.105199016119	-1.29273136044476	0.998450693958863	-1.91833416581268	0.00154930604113668	1.91833416581268	153	47	76	477	721	744	149.543976697471	86.8646041412568	125.59273718451	341.905196126489	597.284874713113	429.125526208755	Down_hemocytes_Up_hemocytes_wssv
XM_027363687.1	81.3397110050514	302.381657868665	-0.981939137015422	0.991587220678047	-1.89433885983844	0.00841277932195317	1.89433885983844	72	26	76	281	556	425	70.3736360929276	48.0527597377165	125.59273718451	201.415849290447	460.596935285008	245.132189030539	Down_hemocytes_Up_hemocytes_wssv
XM_027363730.1	20906.764279401	7123.66376034997	2.27390898863608	1	1.55327846722311	0	-1.55327846722311	12757	14348	14362	9488	9004	12329	12468.8399394094	26517.7306429522	23733.7222558412	6800.83123867532	7459.01943400399	7111.14060837062	Up_hemocytes_Down_hemocytes_wssv
XM_027363812.1	291.160637632041	102.56256055344	0.909905180313139	0.993240330881183	1.50531114347267	0.00675966911881698	-1.50531114347267	352	189	109	196	96	152	344.048887565424	349.306599631863	180.126425698837	140.489346836042	79.5275283945338	87.6708064297456	Up_hemocytes_Down_hemocytes_wssv
XM_027363874.1	3450.04976680462	138.867678441035	3.33507643490158	1	4.63483441772561	4.44089209850063e-16	-4.63483441772561	2045	2455	2308	281	85	251	1998.80674736162	4537.28942908054	3814.0531239717	201.415849290447	70.4149990993268	144.77218693333	Up_hemocytes_Down_hemocytes_wssv
XM_027363935.1	802.687589736211	3649.82619356094	-1.43846650364799	0.998562359639317	-2.18491726627073	0.00143764036068328	2.18491726627073	565	338	745	2186	8337	4293	552.237561007001	624.685876590315	1231.13933161132	1566.88628665095	6906.4687940128	2476.12350001906	Down_hemocytes_Up_hemocytes_wssv
XM_027363936.1	1818.76554301091	8922.87046561292	-1.97874590912261	1	-2.29454831906174	0	2.29454831906174	1511	651	1680	6640	17344	13248	1476.86894633908	1203.16717650975	2776.26050618391	4759.43501526182	14367.9734632791	7641.20291829783	Down_hemocytes_Up_hemocytes_wssv
XM_027363937.1	2319.35588159744	11467.9733488735	-2.02796376019329	1	-2.30581434794843	4.44089209850063e-16	2.30581434794843	1753	1028	2024	8118	22435	17337	1713.40255654031	1899.93219270664	3344.73289554538	5818.83937558666	18585.4177034517	9999.66296758224	Down_hemocytes_Up_hemocytes_wssv
XM_027364034.1	1575.96464075694	335.318633050136	2.13898898221374	0.999999969165125	2.23263060760059	3.0834875430763e-08	-2.23263060760059	1340	899	1063	467	522	414	1309.73156061837	1661.51657708489	1756.64578456756	334.737372308324	432.430935645278	238.787591196807	Up_hemocytes_Down_hemocytes_wssv
XM_027364039.1	3414.98827391858	806.607343192044	2.64478792670112	1	2.0819421798031	0	-2.0819421798031	2702	2132	2217	1277	872	1356	2640.96617670959	3940.32629849276	3663.67234655341	915.33110157972	722.375049583682	782.115878412731	Up_hemocytes_Down_hemocytes_wssv
XM_027364040.1	4305.31920031977	1174.93199783308	2.67854704485615	1	1.87354294474791	0	-1.87354294474791	3461	2642	2814	1880	1313	1889	3382.82159052253	4882.89966257874	4650.23634785805	1347.55087781509	1087.70463314607	1089.54048253809	Up_hemocytes_Down_hemocytes_wssv
XM_027364041.1	9245.09138527511	2984.41387458217	2.86478155413943	1	1.63123995984382	0	-1.63123995984382	7416	5061	6737	4377	3776	4660	7248.48451757154	9353.65450125321	11133.1351370006	3137.35648521099	3128.08278351833	2687.8023550172	Up_hemocytes_Down_hemocytes_wssv
XM_027364042.1	3054.79443657581	749.106499899116	2.76974585415127	1	2.02783255615218	0	-2.02783255615218	2612	1797	1991	1130	839	1287	2552.99913159343	3321.18497110295	3290.19920703105	809.964091452689	695.037461698061	742.317946546596	Up_hemocytes_Down_hemocytes_wssv
XM_027364043.1	4439.95662283931	1055.7240798046	2.88771293422687	1	2.07231275546223	0	-2.07231275546223	3589	2572	3061	1717	1085	1799	3507.93027690996	4753.52684790027	5058.4127437077	1230.715349579	898.826753209054	1037.63013662574	Up_hemocytes_Down_hemocytes_wssv
XM_027364044.1	2992.85969531771	682.170714045479	2.76417604904888	1	2.13331992143573	0	-2.13331992143573	2512	1803	1931	1068	770	1115	2455.25797035325	3332.27406950396	3191.04704609591	765.523583780064	637.87705066449	643.111507691884	Up_hemocytes_Down_hemocytes_wssv
XM_027364045.1	3121.45497026023	702.675349963186	2.70555624288034	1	2.15128845935759	0	-2.15128845935759	2540	1971	1960	1079	786	1185	2482.6254955005	3642.76882473228	3238.97059054789	773.408189980046	651.131638730246	683.486221179267	Up_hemocytes_Down_hemocytes_wssv
XM_027364047.1	2789.52230813084	709.230978821345	2.49570962456425	1	1.9756906299743	3.33066907387547e-16	-1.9756906299743	2281	1672	1845	1106	801	1164	2229.47588788844	3090.16208774854	3048.92894875554	792.761314289092	663.557815041892	671.373807133052	Up_hemocytes_Down_hemocytes_wssv
XM_027364092.1	1041.22327579741	320.799622839269	1.15684354377036	0.996871575870331	1.69853511687996	0.00312842412966907	-1.69853511687996	606	919	504	411	309	714	592.311437115474	1698.4802384216	832.878151855173	294.597558926598	255.979232019906	411.822077571305	Up_hemocytes_Down_hemocytes_wssv
XM_027364144.1	133.220063677784	40.2667286972937	1.12654030801565	0.993985817600354	1.72615120021251	0.00601418239964568	-1.72615120021251	174	67	64	61	45	69	170.069620557908	123.828265477962	105.762304997482	43.7237252908089	37.2785289349377	39.7979318661345	Up_hemocytes_Down_hemocytes_wssv
XM_027364145.1	92.0268467015673	30.0201094165753	1.13142968455533	0.993872633514286	1.61612556017444	0.00612736648571366	-1.61612556017444	102	40	62	43	36	51	99.6959844649808	73.9273226734101	102.457232966311	30.8216424181112	29.8228231479502	29.4158626836646	Up_hemocytes_Down_hemocytes_wssv
XM_027364146.1	84.3984100065018	28.8127694412919	0.975806842503321	0.996904938119736	1.55050748315244	0.0030950618802642	-1.55050748315244	112	42	40	39	33	54	109.470100588999	77.6236888070806	66.1014406234264	27.954512890845	27.337587885621	31.1462075474096	Up_hemocytes_Down_hemocytes_wssv
XM_027364196.1	101.760087447264	35.311316295033	0.734507448467337	0.990505308643552	1.52696930915644	0.00949469135644765	-1.52696930915644	124	54	51	34	72	38	121.19903993782	99.8018856091036	84.2793367948687	24.3706009817623	59.6456462959004	21.9177016074364	Up_hemocytes_Down_hemocytes_wssv
XM_027364235.1	166.447425036316	566.523603640617	-1.09192375542209	0.996559680302827	-1.76706951377955	0.00344031969717262	1.76706951377955	167	54	143	634	1008	711	163.227739271096	99.8018856091036	236.312650228749	454.440030071686	835.039048142605	410.09173270756	Down_hemocytes_Up_hemocytes_wssv
XM_027364241.1	299.761706376408	35.4747061778392	1.4986559409374	0.999623305653334	3.07895345505417	0.000376694346666429	-3.07895345505417	337	210	110	81	18	58	329.387713379397	388.118444035403	181.778961714423	58.0593729271397	14.9114115739751	33.4533340324029	Up_hemocytes_Down_hemocytes_wssv
XM_027364307.1	69.8719032971783	16.7983160069965	0.904644298123127	0.993343185506417	2.05639582618637	0.00665681449358302	-2.05639582618637	56	23	68	33	10	32	54.7350502944993	42.5082105372108	112.372449059825	23.6538185999458	8.28411754109727	18.4570118799464	Up_hemocytes_Down_hemocytes_wssv
XM_027364326.1	572.98726375339	2338.60591834093	-1.55609704203737	0.993511079625591	-2.02907379515739	0.00648892037440874	2.02907379515739	482	229	499	2048	4556	3075	471.112397177654	423.233922305273	824.615471777244	1467.97031796027	3774.24395172392	1773.6034853386	Down_hemocytes_Up_hemocytes_wssv
XM_027364343.1	187.153570540855	24.4539430118186	1.59133400284336	0.999999999999989	2.93608355980988	1.0991207943789e-14	-2.93608355980988	146	147	89	39	20	50	142.702095410659	271.682910824782	147.075705387124	27.954512890845	16.5682350821945	28.8390810624163	Up_hemocytes_Down_hemocytes_wssv
XM_027364344.1	134.061995453637	24.7365713488503	1.42985599126225	0.999434305152428	2.43818286071402	0.000565694847572185	-2.43818286071402	149	95	49	33	29	46	145.634330247864	175.577391349349	80.9742647636973	23.6538185999458	24.0239408691821	26.531954577423	Up_hemocytes_Down_hemocytes_wssv
XM_027364574.1	766.938136129463	43.1450874887536	1.42214946185291	0.999122541138225	4.15184200144935	0.000877458861775149	-4.15184200144935	406	846	206	156	15	9	396.82911463512	1563.56287454262	340.422419210646	111.81805156338	12.4261763116459	5.19103459123494	Up_hemocytes_Down_hemocytes_wssv
XM_027364575.1	592.275182228356	38.1955393119049	1.27025951168688	0.997986660040447	3.95479156772735	0.00201333995955344	-3.95479156772735	233	696	159	139	9	13	227.736905689613	1286.33541451734	262.75322647812	99.6327510724989	7.45570578698755	7.49816107622824	Up_hemocytes_Down_hemocytes_wssv
XM_027364608.1	112.197583748674	20.80810255651	1.23443990565414	0.998827348578576	2.43082428675363	0.00117265142142375	-2.43082428675363	101	84	50	42	23	23	98.718572852579	155.247377614161	82.626800779283	30.1048600362946	19.0534703445237	13.2659772887115	Up_hemocytes_Down_hemocytes_wssv
XM_027364609.1	195.278568756644	32.7076810756813	1.65526131280372	1	2.57783224311529	0	-2.57783224311529	147	123	130	54	39	47	143.679507023061	227.326517220736	214.829682026136	38.7062486180931	32.3080584102794	27.1087361986713	Up_hemocytes_Down_hemocytes_wssv
XM_027364652.1	16.9113199573575	230.41514993855	-1.54115449311455	0.996543314025097	-3.76817440392657	0.00345668597490301	3.76817440392657	15	7	14	171	550	196	14.6611741860266	12.9372814678468	23.1355042181992	122.569787290628	455.62646476035	113.049197764672	Down_hemocytes_Up_hemocytes_wssv
